"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"dd394169cc6ef13eb9b3fa39a501c038","Fungi",NA,NA,NA,NA,NA,NA
"46bb506cd300f76f0f75d8a7f9a681b4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"79df431e4af83054cf3aea0465a2b5ea","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",NA
"8ddde1d14135a209357630b67869caa7","Fungi",NA,NA,NA,NA,NA,NA
"e6f3fb7d31bdd7686398707942491537","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans"
"b3e776671dcc86dc99a4b20300b8a204","Fungi",NA,NA,NA,NA,NA,NA
"d6401113e9c8f82041604baeabc6b187","Fungi",NA,NA,NA,NA,NA,NA
"5848680771618eee66bc844e2db4ebd4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA
"29086701d1f5919659e2739cc0a37d82","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans"
"aac5b08fa0f5eeaaa54a0c8f4154a6d2","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Thelebolaceae","Thelebolus","Thelebolus_sp"
"07f589c049548fd2128cec42072a9d4c","Fungi",NA,NA,NA,NA,NA,NA
"a1d92bd186f42a95349519ddf9aa91fb","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"6e5acbe22fbc6a684db46a120e9f74ea","Fungi",NA,NA,NA,NA,NA,NA
"c1a9e87b41cdbdd611acf419998c12ca","Fungi","Basidiomycota","Exobasidiomycetes","Microstromatales","Microstromatales_fam_Incertae_sedis","Pseudomicrostroma","Pseudomicrostroma_sp"
"b6155a78d66e06baed759508b47f4ec8","Fungi",NA,NA,NA,NA,NA,NA
"7e910b6456109c70bda898a1744096d4","Fungi",NA,NA,NA,NA,NA,NA
"5a5ae0e4fa677fdd087c0f6764761214","Fungi",NA,NA,NA,NA,NA,NA
"0689097c5a5eb7fa52dca6e8ffdc615d","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_sp"
"fd49afeea05ea589b5d01bc1387bc139","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Tetrachaetum","Tetrachaetum_elegans"
"e09e76cd7cbe91138eb577f7abec19b2","Fungi",NA,NA,NA,NA,NA,NA
"d854488b6221f9df4bdf40fd52992a59","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",NA
"66743b133436023aad67942e15edd8f9","Fungi",NA,NA,NA,NA,NA,NA
"c957bc56d41b2c8afcd96b00aab789c9","Fungi",NA,NA,NA,NA,NA,NA
"683724960932ba975963b2447692db7e","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",NA
"7a1c2fe35bf31b3e2090c15ed19bdeae","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium_wieringae"
"d6b910c92cc9158bdf574de013669a30","Fungi",NA,NA,NA,NA,NA,NA
"c37dd1e535482014cbb5bd9aa864c2d3","Fungi",NA,NA,NA,NA,NA,NA
"0167ba52b37db72a6e74b1ffdf1e8c7c","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"95b8f9cc2c8671f62fe85fb53f4289f3","Fungi",NA,NA,NA,NA,NA,NA
"b69f758c15c65176a498709815701b3b","Fungi",NA,NA,NA,NA,NA,NA
"45631d9c65545ed312005b3293a0946b","Fungi",NA,NA,NA,NA,NA,NA
"642a3aa146803395bb01afd89205e2c4","Fungi",NA,NA,NA,NA,NA,NA
"8c54a42efc88d3c07c227c0cb46b84be","Fungi",NA,NA,NA,NA,NA,NA
"277ab749a662c377adefa6a032102c63","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Lemonniera","Lemonniera_centrosphaera"
"e5f64e3d3b97684a8bc7e69deeb67de8","Fungi",NA,NA,NA,NA,NA,NA
"69f67412f6d0f6ed8537b40d0f34e8bc","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"9896f7b3cf9bd0b0839caa8fffa94a43","Fungi",NA,NA,NA,NA,NA,NA
"54264f5a5422c3cc71ccc6d49629d74a","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Flagellospora","Flagellospora_curvula"
"b1f9817e510086a5b0fe9a4b0b515f39","Fungi",NA,NA,NA,NA,NA,NA
"6e363620c3d7f185c006e7f5f437422f","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"312d2c41e878eee9e2aa0950d232cb8e","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema","Hormonema_sp"
"f25341d99350562755613772d36a40a0","Fungi",NA,NA,NA,NA,NA,NA
"6b7b3153f86ee62a0aacee90a0d0118c","Fungi",NA,NA,NA,NA,NA,NA
"96e4b3e15f443edf34ef143961e7ad40","Fungi","Basidiomycota","Exobasidiomycetes","Microstromatales","Microstromatales_fam_Incertae_sedis","Pseudomicrostroma","Pseudomicrostroma_sp"
"011ae9b9e5c4e93cf43b3d78d8324a65","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","Rhodosporidiobolus_colostri"
"8679443f4b10240b4742a0d51108b620","Fungi",NA,NA,NA,NA,NA,NA
"d0d16449c829114c39b8c40217ff1dbc","Fungi",NA,NA,NA,NA,NA,NA
"cdf4caaa323d4c5489f16391d139813c","Fungi",NA,NA,NA,NA,NA,NA
"1a566f57f53aa791cfc4569512396195","Fungi",NA,NA,NA,NA,NA,NA
"a84092b6155f81087401325bf9c1e2bf","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"fb2832a28e377bb3e5702f77807dd28e","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia",NA
"9a77e57e84eec1ab7d49fffd03a74fc8","Fungi",NA,NA,NA,NA,NA,NA
"6111450ab5adf32b633de5d3dfd4b46e","Fungi",NA,NA,NA,NA,NA,NA
"b9f011d775ce8542c757dc538bf63a1f","Fungi",NA,NA,NA,NA,NA,NA
"816738fd32d62bf65a567248e263c783","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","Branch02","Branch02_fam_Incertae_sedis","Branch02_gen_Incertae_sedis","Branch02_sp"
"5f0b44624870e672b82fc6716b8aad01","Fungi",NA,NA,NA,NA,NA,NA
"894f79cf6dcf02b68db5f705e4cd8088","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",NA
"90c24eb9a39afa6a01bc2d0f213e805a","Fungi",NA,NA,NA,NA,NA,NA
"ad9da3724a49f61b50680ba7ee3947f4","Fungi",NA,NA,NA,NA,NA,NA
"4998b3c120cb4912ddcc77878ac45df2","Fungi",NA,NA,NA,NA,NA,NA
"3487e7a66b1216ab236c1206ef2508a3","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_glutinis"
"1455565e7c2198d1f5f87a6915b8e5a2","Fungi",NA,NA,NA,NA,NA,NA
"05b744ac763e08e72b544337f6846d84","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"768ba1df6010d8bf0a1618a5f736b8f1","Fungi",NA,NA,NA,NA,NA,NA
"d5b8f3f0393bf0531bb6cd2fbcc7f5c6","Fungi","Basidiomycota","Exobasidiomycetes","Microstromatales","Microstromatales_fam_Incertae_sedis","Pseudomicrostroma","Pseudomicrostroma_sp"
"bb99bd6ab9f193dc1ed44c3bc8e10652","Fungi",NA,NA,NA,NA,NA,NA
"714f6a34e95c5e894dc374f0c399001f","Fungi",NA,NA,NA,NA,NA,NA
"8c97ac471880e482d370a14e3f3ae4a6","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis","Rozellomycota_sp"
"9fd168d363baaa01b1e4d633e18a9eeb","Fungi",NA,NA,NA,NA,NA,NA
"4bc82a4f83456c7013aeadcec45088da","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Lemonniera","Lemonniera_centrosphaera"
"b11346b4b4933fd37da92ead3caae24c","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusicolla","Fusicolla_aquaeductuum"
"3b2f1153b019feac7f78a9af45bf5dae","Fungi",NA,NA,NA,NA,NA,NA
"4193543e36d7cbfcdcb829680e8252cc","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus","Hymenoscyphus_tetracladius"
"96bd7367a2b284e906e524c0d3ea12bc","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Clavatospora","Clavatospora_longibrachiata"
"67055cea18722bfe4e554ad2ed431b25","Fungi",NA,NA,NA,NA,NA,NA
"b77c5e468b649d4f0aefd43470a7d079","Fungi",NA,NA,NA,NA,NA,NA
"f3fe88aa407ee2dc2c7e826f575fdfb4","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","GS08_fam_Incertae_sedis","GS08_gen_Incertae_sedis","GS08_sp"
"668404ccffc23382f918f3a37dfa740e","Fungi",NA,NA,NA,NA,NA,NA
"a38dfd1ed600d9ac2c3fd009e96bd3dd","Fungi",NA,NA,NA,NA,NA,NA
"5a181cdc5e4c75f5dd2fb96adbc2fed6","Fungi",NA,NA,NA,NA,NA,NA
"3cb3c6cd8442b957da3c4552abe5155d","Fungi",NA,NA,NA,NA,NA,NA
"8c15da7d216d781e40fef9eb2ac9e2c5","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetales_fam_Incertae_sedis","Lobulomycetales_gen_Incertae_sedis","Lobulomycetales_sp"
"912bb6db00e038042f328e6b8eaeddcb","Fungi",NA,NA,NA,NA,NA,NA
"85c209566ddbab4c5ff8244a5a4c29dc","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","Rhodosporidiobolus_colostri"
"79f1fc8642d1a265f3f8ef5188e671ed","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae",NA,NA
"bee7d3a619d285e0fb34f1a2e065eaf1","Fungi",NA,NA,NA,NA,NA,NA
"a0697d5cd73de3bda981b3d6db2a24b6","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Schizoparmaceae","Coniella","Coniella_quercicola"
"3d680c19bbeaf78bb69e1fe21ce91989","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"6de6dd3f2d12ba7ded7cafa978902317","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusicolla","Fusicolla_aquaeductuum"
"c82b27575fa9351a88fd14041f56c01a","Fungi",NA,NA,NA,NA,NA,NA
"9169f78999dd31b424dbd92a56a8c647","Fungi",NA,NA,NA,NA,NA,NA
"bbadbdce98557d13fe58d2dcbeb7e798","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Sampaiozyma","Sampaiozyma_sp"
"7c227e9b0390f4dfea67259f6d16d53d","Fungi","Ascomycota","Sordariomycetes","Thyridiales","Thyridiaceae","Thyridium",NA
"927027479da55fe3e3a292bfe1c77169","Fungi",NA,NA,NA,NA,NA,NA
"f545cfb873c485350bac976b55d492e5","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Lemonniera","Lemonniera_cornuta"
"df2b03ee037a4d73d2407fc2202a39c7","Fungi",NA,NA,NA,NA,NA,NA
"3351f84580b812c2911382e21efc3545","Fungi",NA,NA,NA,NA,NA,NA
"df930ca881d911e58c1a4896cd4dc86f","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA
"dbfb6e83cf64ce853b33dfe0d85b70cf","Fungi",NA,NA,NA,NA,NA,NA
"1311f5eeb9cbe94f6ec3810b3d610fde","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium_wieringae"
"48b650c7a9b71ebe141e21fde4289062","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum"
"5e91b4d1c534f48249fc422d074acaa1","Fungi",NA,NA,NA,NA,NA,NA
"0f2391ae814368a77e456e4357192e31","Fungi",NA,NA,NA,NA,NA,NA
"7c935208489995e87e119cb9abc79654","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Fontanospora","Fontanospora_fusiramosa"
"2c0f51e54f8a497135bb1bcbb8650032","Fungi",NA,NA,NA,NA,NA,NA
"c95e6f07995d255ddc411b41dfa3f41f","Fungi",NA,NA,NA,NA,NA,NA
"e5d3cb0c3538935883279b509980d59b","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae"
"b57a2c8fd29a44dc10f6a24234c7ede7","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydium","Rhizophydium_carpophilum"
"63782c2410664c572e6fedc3be816ec9","Fungi",NA,NA,NA,NA,NA,NA
"5db80de9f5f8636dd65939890749b16f","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA
"f019ec67bfada54eeee2b1b4bf50189f","Fungi",NA,NA,NA,NA,NA,NA
"66b6d4e46f1356086db9612229c4af90","Fungi",NA,NA,NA,NA,NA,NA
"23740c3775b854c52cdd2e3ec2b940e2","Fungi",NA,NA,NA,NA,NA,NA
"5c9c820838a2cc2ab2d4992473e4b216","Fungi",NA,NA,NA,NA,NA,NA
"d40436ce5b0f0d0870a7322f5ac713f3","Fungi",NA,NA,NA,NA,NA,NA
"fa035866d4a6b19a00a9bb2f0019dbeb","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis","Rhizophydiales_sp"
"1c44ba6433bec9b7aff23fb35d73b03b","Fungi",NA,NA,NA,NA,NA,NA
"4741e6dd2f46b59d81ce5280a69cb69d","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria","Neobulgaria_koningiana"
"7bb0fe3cb96974df9a77a4d968de0441","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Flagellospora","Flagellospora_curvula"
"c091eb58654ab39f286a5d974e14f5dd","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"6685e9a45e68c564eebd4715e00e1e9a","Fungi",NA,NA,NA,NA,NA,NA
"3ca907af0dd213998a1f4bab128cea86","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium",NA
"ce2e1ed2fad65ccf4f74ca1cf8f58979","Fungi",NA,NA,NA,NA,NA,NA
"daf5ad437741d76e56bec505f7560e38","Fungi",NA,NA,NA,NA,NA,NA
"c8ee60200bf90ca02dfadc6e055cb21c","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia_byssoides"
"e11ae9481b4e3e572aff32650e706ed1","Fungi",NA,NA,NA,NA,NA,NA
"e39b0e7ae512bcdfc927bb327ca08a75","Fungi",NA,NA,NA,NA,NA,NA
"1949eec497be87ab032fa3316b754479","Fungi",NA,NA,NA,NA,NA,NA
"8f83d798e14b29e836527fc061beda0a","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_sp"
"2c1195127fed19685c5fd72e5a341b0e","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne",NA
"bfa833221b5ea29765376a865837aca4","Fungi",NA,NA,NA,NA,NA,NA
"ecda94593e7d6c88cc53f98bf695da16","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis","Rozellomycota_sp"
"4934890b83229e4f3cb22c3b915e25d4","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis","Rozellomycota_sp"
"7fe76ee825b3c77e28a7d1e70aabd4c5","Fungi",NA,NA,NA,NA,NA,NA
"88de176ad01a4f73cfb8573009821ab2","Fungi",NA,NA,NA,NA,NA,NA
"a0884a7e1326239160e38e60e000f6a7","Fungi","Ascomycota","Dothideomycetes","Dothideales",NA,NA,NA
"fdf6e69886d6910be74f0b43480a1a5f","Fungi",NA,NA,NA,NA,NA,NA
"5e96885bde8785d2e0e15157a1364153","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces",NA
"fb14e839841f101083825856bc52caf1","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"fa78b6a254cff46e42889f9436d013dc","Fungi",NA,NA,NA,NA,NA,NA
"d0ecdf316ae2f0f2ebcad9aa58b0b15a","Fungi",NA,NA,NA,NA,NA,NA
"491dc7f764809b2f36cfed62ba6ba2a8","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Tolypocladium",NA
"ee32c694d9edd396ed6731069b88dddd","Fungi",NA,NA,NA,NA,NA,NA
"91beef759054771ba27f1d48cf088a56","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"70a2332e0588578dc8c021a93c9379e9","Fungi",NA,NA,NA,NA,NA,NA
"a84e6fd7127388e86a80b6ecfccf3e10","Fungi",NA,NA,NA,NA,NA,NA
"2065255edb28245468bc8518f66b4742","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis","Rozellomycota_sp"
"2719689a43b94cace64e014679c14003","Fungi",NA,NA,NA,NA,NA,NA
"fc103118419fa58af686fe80d693fb9e","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae",NA,NA
"808c2ecba26a6ab0dfd3bafde45e263d","Fungi",NA,NA,NA,NA,NA,NA
"02337e9c620cfb870222f60ff41942f5","Fungi",NA,NA,NA,NA,NA,NA
"d3d927c7c3d2f68446ec5781284e8d07","Fungi",NA,NA,NA,NA,NA,NA
"61bfaa4f337bdcbf716a71c0db9d03e1","Fungi",NA,NA,NA,NA,NA,NA
"47e902ad3c281748949aba844185f99c","Fungi",NA,NA,NA,NA,NA,NA
"a336cd0b8f82dea3fa1fbd040035e577","Fungi",NA,NA,NA,NA,NA,NA
"a5a00278ac29d436e158a141ce54d958","Fungi",NA,NA,NA,NA,NA,NA
"2180096d9fae52c2811c7cd308dbd207","Fungi",NA,NA,NA,NA,NA,NA
"a171470a4e6bede69ecc91db18c9926a","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella_sp"
"3a34e1a20f99f6a9032b1f1822dad999","Fungi",NA,NA,NA,NA,NA,NA
"9d698ae2aab7c2343a9241d483e444bd","Fungi",NA,NA,NA,NA,NA,NA
"18597031a4da9b6edb49c367a67cd3d5","Fungi",NA,NA,NA,NA,NA,NA
"70c1fb7fe3967ffa2ba334d3d2abf43f","Fungi",NA,NA,NA,NA,NA,NA
"b83b40fd7fa8e5b760781f32db838e3a","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae",NA,NA
"e56fa2fae3901d608b8afcbfa6d34246","Fungi",NA,NA,NA,NA,NA,NA
"e1cb7340753c9665177d3f7392ad0640","Fungi",NA,NA,NA,NA,NA,NA
"f41cf80029acf9a225a3c6001cba5ebb","Fungi",NA,NA,NA,NA,NA,NA
"09690943bb51d4e86121287581dccebc","Fungi",NA,NA,NA,NA,NA,NA
"5137cdf594975fd5941dc2b2a4f7f0d0","Fungi",NA,NA,NA,NA,NA,NA
"0e4a4b1cd4283317ad2fe0dc25a07b9d","Fungi",NA,NA,NA,NA,NA,NA
"ce0965ce12fb830c989242f82f7f70f5","Fungi",NA,NA,NA,NA,NA,NA
"767c0580724b2c6413492153b8d19ee8","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella","Truncatella_angustata"
"8fc4fac85ee8640e9500bb5831afe6b0","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","Pyrenochaetopsis_leptospora"
"2fd4823aefdc5d0cff20c9b343f59dfa","Fungi",NA,NA,NA,NA,NA,NA
"6599bfe42d8c3709907478178bacae76","Fungi",NA,NA,NA,NA,NA,NA
"826b4175dd830fcea0c47f3b579272f7","Fungi",NA,NA,NA,NA,NA,NA
"2f7c2d6f9f880d0298892d01a92668a6","Fungi",NA,NA,NA,NA,NA,NA
"54f8c81713729aa3e22d332eee1611b9","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"9a5309f5ecacbbfcb5f18ecdd38b53b9","Fungi",NA,NA,NA,NA,NA,NA
"db4603da247a9a3452f8c2c192e89af0","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis","Rozellomycota_sp"
"8550d1ae05dfbaa26f5dd4b2e680c353","Fungi",NA,NA,NA,NA,NA,NA
"b52a3ea4fd6069420679caf4241c801b","Fungi",NA,NA,NA,NA,NA,NA
"286a6e26cac82848def0b0d2c83577c8","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Lemonniera","Lemonniera_aquatica"
"4f0ab95b8153df635b9641d712c2920f","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Flagellospora","Flagellospora_curvula"
"15553d19c6b0d99ca3e5016245bba0c2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"8238ccb0015a8edc6dc2c476cda2e2aa","Fungi",NA,NA,NA,NA,NA,NA
"3f80e371ec76810822ed1c4161517037","Fungi",NA,NA,NA,NA,NA,NA
"4e5455326438c57ee4adf4befc8fcb7b","Fungi",NA,NA,NA,NA,NA,NA
"91fb579e83cb7ff05a1d8869e5e7a783","Fungi",NA,NA,NA,NA,NA,NA
"3dd42b642748c74787f19f7f3117a02e","Fungi",NA,NA,NA,NA,NA,NA
"9e72cfcd4e73a8959e56e6b164c52b3b","Fungi",NA,NA,NA,NA,NA,NA
"702ad39e43158973db3fa1490b69288f","Fungi",NA,NA,NA,NA,NA,NA
"41f4e5b0f33bad087229b6f6815f964c","Fungi",NA,NA,NA,NA,NA,NA
"800d7d529e71fa7b3be8f2edf02822c5","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia_pullulans"
"a3b99128e3006b4762da2c12daaf8698","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","GS05_fam_Incertae_sedis","GS05_gen_Incertae_sedis","GS05_sp"
"debff38ba56c8544c07f02556321defb","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Clavatospora","Clavatospora_longibrachiata"
"62d78f5707b8cd9911c1593d8015a879","Fungi",NA,NA,NA,NA,NA,NA
"8616c230b7a79f5ad6edef8e5ea15735","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria","Neobulgaria_koningiana"
"11897817a9408660802ff9dc6b593bc9","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium_halotolerans"
"8e7323a75ddb73f04f5fcb123a4664e7","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"6f127c8403c0a0a6f5265178c0ba35a2","Fungi",NA,NA,NA,NA,NA,NA
"4c3fc90bd9fe748934e4d6e150d27efa","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_zizaniae"
"0c71d1a914a5652a162cb96453c9c31d","Fungi",NA,NA,NA,NA,NA,NA
"5963d4b1123bbbadc8061f5cf3b97ceb","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Arcticomyces","Arcticomyces_warmingii"
"2ed692af6de13e14f9445f7c095a4f68","Fungi",NA,NA,NA,NA,NA,NA
"dc64d3e9a32aa3c9be5a2c776395dbae","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_radicina"
"67a122557d82034a7b5736544a19627d","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae",NA,NA
"9908d054a31484c4d1c4025f8186aaf5","Fungi",NA,NA,NA,NA,NA,NA
"67039d8637530a8b2a8608cf738ea067","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Clavatospora","Clavatospora_longibrachiata"
"71ddec6067354a8f70fb408f61eb9cab","Fungi",NA,NA,NA,NA,NA,NA
"bcad65e4594524351f76e297bdf03088","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS02","GS02_fam_Incertae_sedis","GS02_gen_Incertae_sedis","GS02_sp"
"0f32da71e26972640eb84b6a3fcc774e","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_victoriae"
"2c513fd111f72c9079b51b4cf65d7f1e","Fungi",NA,NA,NA,NA,NA,NA
"17561f3bae41b6a9ee8f9f9ece521ddf","Fungi",NA,NA,NA,NA,NA,NA
"537b299964bddec36e008fea83ead12d","Fungi",NA,NA,NA,NA,NA,NA
"24748da7031194752cdf0424cc549d7d","Fungi",NA,NA,NA,NA,NA,NA
"36e63f30dc0911727c57759e628261f3","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS02","GS02_fam_Incertae_sedis","GS02_gen_Incertae_sedis","GS02_sp"
"f7715bdbf504fd8ad2b86c532f312df9","Fungi",NA,NA,NA,NA,NA,NA
"c8855ea88804d279cd11216dc50aefc5","Fungi",NA,NA,NA,NA,NA,NA
"6d7b4a74ae5dc91c83f5309fe670e748","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium","Leptodontidium_trabinellum"
"c94170ba33f322ae989678e3cd00efce","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"e5e0be62fada89f88902cf1362cfdcb5","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis","Rozellomycota_sp"
"0e735f89ecc2efb219d9f6425a47b3ae","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS02","GS02_fam_Incertae_sedis","GS02_gen_Incertae_sedis","GS02_sp"
"d971c285ea691e2da497215197a71196","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae",NA,NA
"a8da5de356dc789ca924853a492eeabe","Fungi",NA,NA,NA,NA,NA,NA
"125198c1c805330221b886a492c2c4c6","Fungi",NA,NA,NA,NA,NA,NA
